,size,total_sqft,bath,price
826,2,1192.0,2.0,75.0
827,3,1920.0,3.0,115.0
828,2,1255.0,2.0,52.32
829,2,1357.0,2.0,115.0
830,3,1600.0,3.0,75.0
831,2,1225.0,2.0,55.11
832,3,1570.0,3.0,80.0
833,2,1093.0,2.0,70.0
834,3,1865.0,3.0,145.0
835,2,1039.0,2.0,80.0
836,2,1246.0,2.0,64.5
837,3,1985.0,3.0,75.0
838,3,1590.0,3.0,49.0
839,2,775.0,2.0,38.0
840,2,1000.0,2.0,50.0
841,3,1800.0,3.0,175.0
842,2,1035.0,2.0,41.0
843,3,1520.0,2.0,75.0
844,2,1360.0,2.0,95.0
845,2,1117.0,2.0,56.0
846,2,1330.0,2.0,92.5
847,3,1937.0,3.0,160.0
848,2,1128.0,2.0,65.49
849,2,1053.0,2.0,45.0
850,2,1198.0,2.0,77.0
851,2,1152.0,2.0,56.0
852,2,1625.0,2.0,75.0
853,3,1397.0,3.0,105.0
854,2,883.0,2.0,45.0
855,2,1170.0,2.0,62.5
856,3,1200.0,2.0,42.0
857,3,2400.0,3.0,170.0
858,2,1480.0,2.0,65.0
859,3,1897.0,3.0,120.0
860,2,996.0,2.0,67.0
861,3,1875.0,3.0,110.0
862,3,1500.0,2.0,98.0
863,3,1450.0,3.0,65.255
864,2,910.0,2.0,30.5
865,3,1025.0,2.0,48.0
866,2,1000.0,2.0,46.5
867,3,1453.0,2.0,46.48
868,2,971.5,2.0,36.435
869,2,1281.0,2.0,74.0
870,2,1024.0,2.0,42.0
871,3,1620.0,3.0,62.0
872,2,1254.0,2.0,40.0
873,3,1300.0,2.0,75.0
874,2,1233.0,2.0,43.0
875,3,1510.0,2.0,105.0
876,2,950.0,2.0,65.0
877,3,1945.0,3.0,97.42
878,2,1008.0,2.0,45.0
879,3,1265.0,2.0,79.0
880,3,1255.0,2.0,77.68
881,2,1200.0,2.0,46.17
882,3,1403.0,3.0,51.63
883,3,1535.0,3.0,85.0
884,3,1500.0,3.0,100.0
885,3,1475.0,2.0,120.0
886,3,1390.0,2.0,60.47
887,3,1278.0,2.0,53.76
888,2,1133.0,2.0,55.0
889,2,1170.0,2.0,51.99
890,3,1697.0,3.0,94.79
891,3,1651.0,3.0,97.38
892,3,1192.0,2.0,60.0
893,2,1078.0,2.0,65.0
894,2,1349.0,2.0,78.0
895,3,1680.0,3.0,120.0
896,3,1314.0,2.0,63.0
897,2,1060.0,2.0,48.7
898,2,820.0,2.0,39.0
899,3,2000.0,3.0,85.0
900,2,856.0,2.0,40.0
901,3,1621.0,4.0,130.0
902,3,1200.0,3.0,68.4
903,3,1484.0,3.0,52.5
904,2,1050.0,2.0,42.0
905,3,1617.0,3.0,66.68
906,3,1384.0,3.0,62.28
907,2,1408.0,2.0,85.0
908,2,1150.0,2.0,49.0
909,3,1410.0,2.0,75.0
910,3,1508.0,3.0,70.25
911,2,1040.0,2.0,50.0
912,2,1240.0,2.0,60.0
913,3,1535.0,3.0,78.0
914,2,1180.0,2.0,75.0
915,2,1400.0,2.0,78.0
916,3,1984.0,4.0,146.0
917,3,1960.0,3.0,160.0
918,2,1035.0,2.0,45.0
919,3,1700.0,3.0,115.0
920,3,1586.0,3.0,100.0
921,3,2264.0,2.0,155.0
922,2,1120.0,2.0,55.0
923,3,1662.0,2.0,67.98
924,2,1128.0,2.0,59.0
925,2,924.0,2.0,65.0
926,3,1600.0,3.0,52.0
927,2,1006.0,2.0,35.0
928,2,1200.0,2.0,55.0
929,2,1250.0,2.0,62.0
930,2,957.0,2.0,56.0
931,2,1140.0,2.0,41.0
932,2,1050.0,2.0,67.0
933,3,1565.0,3.0,88.5
934,2,1190.0,2.0,57.0
935,3,2842.0,3.0,162.0
936,3,1558.67,2.0,65.0
937,3,1403.0,2.0,60.81
938,3,1542.0,2.0,85.0
939,3,1635.0,2.0,78.0
940,2,1239.0,2.0,53.0
941,2,1194.0,2.0,47.0
942,3,1596.0,3.0,105.0
943,2,1009.0,2.0,38.34
944,3,1726.0,3.0,81.99
945,3,1535.0,3.0,86.0
946,3,1300.0,2.0,58.5
947,3,1800.0,3.0,80.0
948,3,1500.0,2.0,100.0
949,2,925.0,2.0,48.0
950,2,1395.0,2.0,63.59
951,3,1415.0,2.0,55.0
952,3,1419.0,2.0,59.0
953,2,1121.0,2.0,78.0
954,3,1082.0,2.0,45.0
955,2,1100.0,2.0,47.0
956,3,1606.0,3.0,89.55
957,3,1650.0,3.0,88.0
958,2,1206.0,2.0,75.0
959,3,1495.0,2.0,64.0
960,2,710.0,2.0,16.0
961,2,1210.0,2.0,72.0
962,3,1523.0,2.0,53.4
963,2,1232.0,2.0,45.0
964,3,1355.0,3.0,83.87
965,3,1430.0,2.0,51.46
966,3,1275.0,2.0,43.85
967,2,1070.0,2.0,56.1
968,3,1200.0,3.0,85.0
969,2,1200.0,2.0,40.0
970,3,1610.0,3.0,90.0
971,2,1140.0,2.0,43.0
972,2,1143.0,2.0,38.65
973,3,1530.0,2.0,74.4
974,2,980.0,2.0,69.0
975,3,1485.0,3.0,65.0
976,3,1500.0,3.0,130.0
977,2,1280.0,2.0,75.0
978,2,1265.0,2.0,85.0
979,2,1132.0,2.0,67.0
980,2,1262.0,2.0,63.0
981,2,940.0,2.0,49.0
982,3,1515.0,3.0,88.0
983,3,1840.0,3.0,69.0
984,2,890.0,2.0,45.0
985,3,1655.0,3.0,86.06
986,3,2060.0,3.0,149.0
987,3,1730.0,3.0,96.0
988,3,2195.0,4.0,127.0
989,3,1650.0,3.0,125.0
990,2,1200.0,2.0,71.0
991,2,1079.0,2.0,32.37
992,2,1085.0,2.0,36.0
993,2,1075.0,2.0,51.5
994,2,1380.0,2.0,80.0
995,3,1450.0,3.0,65.0
996,2,1200.0,2.0,78.0
997,3,1639.0,3.0,98.32
998,2,1200.0,2.0,54.0
999,3,1739.0,3.0,116.0
1000,2,935.0,2.0,32.72
1001,2,1178.0,2.0,47.0
1002,3,1375.0,2.0,50.0
1003,3,1065.0,2.0,33.0
1004,3,1450.0,2.0,50.75
1005,2,999.0,2.0,45.0
1006,2,1100.0,2.0,40.0
1007,3,1835.0,2.0,155.0
1008,3,1519.0,3.0,93.0
1009,3,1267.0,3.0,56.0
1010,2,1150.0,2.0,72.2
1011,2,1146.0,2.0,70.0
1012,3,1550.0,3.0,65.0
1013,2,850.0,1.0,18.5
1014,3,2200.0,3.0,187.0
1015,3,3329.0,3.0,330.0
1016,3,2900.0,4.0,300.0
1017,3,1610.0,3.0,74.0
1018,2,921.0,2.0,40.0
1019,3,1700.0,3.0,110.0
1020,2,1020.0,2.0,35.0
1021,2,1090.0,2.0,52.0
1022,2,1027.0,2.0,44.0
1023,2,1185.0,2.0,42.1
1024,2,850.0,2.0,25.0
1025,2,1197.0,2.0,84.0
1026,2,920.0,2.0,39.55
1027,2,1105.0,2.0,65.0
1028,3,1850.0,3.0,100.0
1029,3,1300.0,3.0,64.0
1030,3,1595.0,3.0,76.0
1031,2,755.0,2.0,37.49
1032,3,1300.0,2.0,69.0
1033,2,1215.0,2.0,50.0
1034,2,900.0,2.0,46.0
1035,2,1145.0,2.0,58.4
1036,2,1093.0,2.0,65.0
1037,3,1213.0,2.0,41.39
1038,3,1654.0,3.0,100.0
1039,2,1105.0,2.0,52.48
1040,3,1611.0,2.0,66.0
1041,2,1367.0,2.0,62.0
1042,2,1010.0,2.0,51.0
1043,3,1535.0,3.0,95.0
1044,2,620.0,2.0,22.0
1045,2,982.0,2.0,47.65
1046,2,1700.0,2.0,150.0
1047,2,1330.0,2.0,71.0
1048,3,2500.0,3.0,135.0
1049,3,1475.0,2.0,58.99
1050,3,1410.0,3.0,65.0
1051,3,1614.0,3.0,95.0
1052,2,1363.0,2.0,68.0
1053,2,650.0,2.0,28.0
1054,2,1015.0,2.0,45.0
1055,2,1156.0,2.0,46.0
1056,2,1100.0,2.0,62.7
1057,3,1455.0,3.0,46.0
1058,2,930.0,2.0,45.0
1059,3,1650.0,2.0,80.0
1060,2,1200.0,2.0,90.0
1061,3,1890.0,4.0,127.0
1062,3,1240.0,2.0,46.0
1063,2,1440.0,2.0,98.0
1064,3,1693.0,3.0,57.39
1065,3,1445.0,3.0,65.0
1066,2,900.0,1.0,45.0
1067,2,1030.0,2.0,55.0
1068,3,1381.0,2.0,52.48
1069,2,1100.0,2.0,60.0
1070,3,1575.0,3.0,66.39
1071,2,1200.0,2.0,65.0
1072,2,1200.0,2.0,43.2
1073,2,1080.0,2.0,80.0
1074,3,1360.0,2.0,85.0
1075,3,1865.0,3.0,124.0
1076,3,1157.0,2.0,75.0
1077,2,674.0,2.0,29.0
1078,3,1405.0,2.0,78.0
1079,2,1160.0,2.0,44.08
1080,3,1790.0,3.0,127.0
1081,2,1128.0,2.0,65.65
1082,2,1180.0,2.0,70.0
1083,3,1450.0,2.0,85.0
1084,2,1050.0,2.0,53.5
1085,2,1125.0,2.0,40.0
1086,2,1246.0,2.0,68.0
1087,2,1372.0,2.0,61.0
1088,3,1330.0,2.0,56.0
1089,3,2465.0,5.0,234.0
1090,2,1300.0,2.0,55.0
1091,2,1065.0,2.0,35.0
1092,2,700.0,2.0,27.0
1093,2,687.325,2.0,42.72
1094,2,1050.0,2.0,45.0
1095,3,1250.0,3.0,39.5
1096,2,865.0,2.0,42.0
1097,2,1200.0,2.0,44.0
1098,3,1756.0,3.0,100.0
1099,2,1207.0,2.0,63.0
1100,3,1765.0,3.0,125.0
1101,2,1130.0,2.0,32.64
1102,3,1532.0,3.0,92.0
1103,3,1650.0,3.0,110.0
1104,2,804.1,2.0,69.09
1105,2,1200.0,2.0,75.0
1106,2,1197.0,2.0,50.0
1107,2,1200.0,2.0,66.0
1108,3,1385.0,2.0,48.48
1109,3,2225.0,3.0,115.0
1110,2,1180.0,2.0,48.0
1111,3,1525.0,2.0,122.0
1112,2,1100.0,2.0,31.5
1113,3,1435.0,3.0,70.0
1114,2,1200.0,2.0,50.0
1115,2,1272.0,2.0,95.05
1116,2,1205.0,2.0,39.0
1117,2,980.0,2.0,40.0
1118,2,1225.0,2.0,46.86
1119,3,1541.0,3.0,72.0
1120,3,1610.0,2.0,111.0
1121,2,1694.0,2.0,125.0
1122,2,950.0,2.0,39.0
1123,3,1560.0,2.0,66.0
1124,2,1201.0,2.0,27.0
1125,2,1500.0,2.0,60.0
1126,3,1785.0,3.0,75.0
1127,2,1258.0,2.0,63.53
1128,2,910.0,2.0,42.0
1129,2,1297.0,2.0,112.0
1130,2,1291.0,2.0,49.0
1131,2,1070.0,2.0,42.0
1132,2,1012.0,2.0,66.5
1133,2,1260.0,2.0,57.6
1134,2,1282.0,2.0,72.0
1135,3,1843.0,3.0,92.15
1136,2,1330.0,2.0,86.98
1137,3,1400.0,2.0,73.0
1138,2,1192.0,2.0,71.0
1139,2,1297.0,2.0,103.0
1140,3,1490.0,3.0,100.0
1141,3,1373.0,3.0,72.0
1142,2,1035.0,2.0,41.39
1143,2,1010.0,2.0,40.39
1144,2,1195.0,2.0,42.0
1145,3,1750.0,3.0,95.0
1146,2,1052.0,2.0,50.0
1147,2,1180.0,2.0,58.0
1148,3,2100.0,3.0,73.0
1149,2,1128.0,2.0,38.24
1150,2,1120.0,2.0,33.6
1151,3,2424.0,3.0,90.0
1152,2,1300.0,2.0,60.0
1153,2,1090.0,2.0,32.69
1154,3,2710.0,3.0,251.0
1155,2,3040.0,1.0,180.0
1156,3,1330.0,2.0,46.55
1157,3,1427.0,2.0,80.63
1158,3,1294.0,2.0,48.0
1159,3,1580.0,3.0,75.0
1160,3,1808.0,4.0,80.27
1161,2,1194.0,2.0,47.0
1162,2,900.0,2.0,46.0
1163,3,1310.0,2.0,50.0
1164,2,900.0,2.0,46.0
1165,2,2400.0,1.0,150.0
1166,2,1290.0,2.0,100.0
1167,3,1390.0,3.0,120.0
1168,2,845.0,2.0,33.0
1169,3,1537.0,3.0,120.0
1170,2,1135.0,2.0,68.0
1171,3,1512.0,3.0,75.77
1172,2,900.0,2.0,55.0
1173,3,1230.0,3.0,54.0
1174,3,1378.0,2.0,42.33
1175,2,1277.0,2.0,61.3
1176,3,1985.0,4.0,189.0
1177,2,1210.0,2.0,62.0
1178,2,890.0,2.0,40.0
1179,3,1464.0,3.0,56.0
1180,2,975.0,2.0,37.5
1181,3,2500.0,3.0,250.0
1182,3,1690.0,3.0,125.0
1183,2,1063.0,2.0,31.89
1184,3,1600.0,3.0,80.0
1185,3,1250.0,3.0,39.5
1186,3,1390.0,3.0,68.0
1187,2,1185.0,2.0,40.0
1188,2,1219.0,2.0,48.0
1189,3,1564.0,2.0,92.0
1190,2,1100.0,2.0,37.1
1191,3,1300.0,2.0,60.0
1192,3,1600.0,2.0,80.0
1193,3,1600.0,3.0,75.0
1194,3,1482.0,2.0,92.0
1195,3,1000.0,4.0,66.0
1196,2,1200.0,2.0,53.0
1197,2,1200.0,2.0,58.0
1198,3,2400.0,3.0,160.0
1199,3,1469.0,3.0,89.0
1200,2,1160.0,2.0,52.0
1201,2,1205.0,2.0,78.5
1202,3,1550.0,2.0,52.0
1203,3,1745.0,3.0,125.0
1204,2,1028.0,2.0,42.0
1205,3,1200.0,2.0,34.0
1206,3,2700.0,4.0,270.0
1207,2,1100.0,2.0,50.0
1208,2,1200.0,3.0,72.0
1209,2,1269.72,2.0,68.0
1210,2,1266.0,2.0,59.0
1211,2,1060.0,2.0,62.0
1212,3,1168.0,3.0,70.0
1213,2,1552.0,2.0,51.0
1214,3,2038.5,3.0,120.0
1215,2,1080.0,2.0,43.2
1216,2,1300.0,2.0,65.0
1217,2,920.0,2.0,33.0
1218,2,1310.0,2.0,50.0
1219,3,1650.0,2.0,75.0
1220,3,1515.0,3.0,93.93
1221,2,1157.0,2.0,53.8
1222,3,2200.0,2.0,162.0
1223,2,1243.0,2.0,58.0
1224,3,1530.0,2.0,74.39
1225,3,2070.0,3.0,162.0
1226,3,1815.0,3.0,82.0
1227,2,1000.0,2.0,28.88
1228,2,982.0,2.0,24.55
1229,2,1232.0,2.0,89.0
1230,2,1181.0,2.0,55.0
1231,3,1075.0,2.0,45.0
1232,3,1616.0,3.0,75.0
1233,3,1306.0,3.0,54.65
1234,3,1626.0,3.0,89.0
1235,3,1585.0,3.0,88.0
1236,2,1370.0,2.0,56.17
1237,2,1495.0,2.0,90.0
1238,3,1375.0,3.0,57.0
1239,3,1400.0,2.0,48.0
1240,2,1150.0,2.0,46.0
1241,2,1080.0,2.0,54.0
1242,3,1645.0,3.0,100.0
1243,3,1760.0,3.0,176.0
1244,3,1200.0,3.0,125.0
1245,2,1410.0,2.0,67.0
1246,2,1090.0,2.0,31.48
1247,2,1300.0,2.0,60.0
1248,3,1890.0,2.0,85.0
1249,2,1254.0,2.0,53.0
1250,2,1275.0,2.0,120.0
1251,3,1245.0,2.0,68.48
1252,2,1170.0,2.0,86.0
1253,2,1193.0,2.0,86.0
1254,2,850.0,2.0,25.4
1255,3,1678.0,3.0,70.0
1256,3,1600.0,3.0,75.0
1257,3,1750.0,3.0,84.0
1258,2,1125.0,2.0,62.0
1259,3,2800.0,2.0,200.0
1260,2,1200.0,2.0,120.0
1261,2,1000.0,2.0,50.0
1262,3,1320.0,2.0,38.13
1263,2,1100.0,2.0,50.0
1264,2,882.0,2.0,30.0
1265,2,845.0,2.0,37.0
1266,2,883.0,2.0,39.0
1267,3,1595.0,3.0,88.0
1268,2,1280.0,2.0,85.0
1269,2,920.0,2.0,35.0
1270,2,1300.0,2.0,57.0
1271,3,1757.0,3.0,132.0
1272,2,1240.0,2.0,44.0
1273,2,1330.0,2.0,93.36
1274,2,1062.0,2.0,42.47
1275,2,1078.0,2.0,45.0
1276,3,1460.0,2.0,72.0
1277,3,1200.0,3.0,68.5
1278,3,912.0,2.0,39.0
1279,2,980.0,2.0,45.47
1280,2,1000.0,2.0,40.0
1281,2,1050.0,2.0,62.0
1282,3,2611.0,3.0,239.0
1283,3,1875.0,2.0,150.0
1284,2,1065.0,2.0,42.6
1285,3,1800.0,3.0,180.0
1286,2,1163.0,2.0,98.86
1287,2,1098.0,2.0,72.0
1288,3,1725.0,2.0,100.0
1289,2,1128.0,2.0,75.0
1290,3,1705.0,3.0,74.16
1291,2,1418.0,2.0,95.0
1292,2,1100.0,2.0,50.0
1293,3,1464.0,3.0,56.0
1294,2,812.0,2.0,55.0
1295,2,1280.0,2.0,40.0
1296,2,1420.0,2.0,136.0
1297,3,2000.0,3.0,85.0
1298,3,1722.0,3.0,95.0
1299,2,3817.0,2.0,124.0
1300,2,840.0,2.0,27.0
1301,2,914.0,2.0,47.0
1302,3,1482.0,2.0,83.73
1303,3,1724.0,3.0,127.0
1304,3,1670.0,3.0,91.86
1305,2,1184.0,2.0,53.0
1306,2,1200.0,2.0,55.0
1307,2,1200.0,2.0,65.0
1308,2,927.0,2.0,55.0
1309,2,1242.0,2.0,39.7
1310,3,1220.0,3.0,35.23
1311,3,1360.0,2.0,75.0
1312,2,1180.0,2.0,72.0
1313,3,1697.0,3.0,108.0
1314,2,1225.0,2.0,57.0
1315,3,1690.0,2.0,55.0
1316,3,1488.0,3.0,57.0
1317,3,1250.0,2.0,80.0
1318,2,1027.0,2.0,44.0
1319,3,1699.0,3.0,81.94
1320,2,1205.0,2.0,58.0
1321,2,950.0,2.0,39.0
1322,2,1200.0,2.0,70.0
1323,3,1476.0,3.0,120.0
1324,2,1070.0,2.0,55.0
1325,3,2160.0,4.0,172.0
1326,2,1296.0,2.0,75.0
1327,2,1800.0,1.0,128.0
1328,3,1570.0,3.0,64.5
1329,2,1300.0,2.0,110.0
1330,2,770.0,1.0,40.0
1331,3,1870.0,3.0,110.0
1332,3,1650.0,4.0,160.0
1333,3,1429.0,3.0,86.0
1334,3,1167.0,2.0,39.98
1335,2,1035.0,2.0,41.73
1336,3,1188.0,2.0,38.0
1337,2,1194.0,2.0,46.0
1338,2,1026.0,2.0,60.87
1339,2,1115.0,2.0,50.0
1340,2,1200.0,2.0,125.0
1341,2,975.0,2.0,58.0
1342,2,1101.0,2.0,65.5
1343,3,1700.0,3.0,135.0
1344,2,1258.0,2.0,115.0
1345,3,1560.0,3.0,92.0
1346,3,1494.0,2.0,94.55
1347,3,1482.0,2.0,87.0
1348,2,800.0,2.0,50.0
1349,2,1185.0,2.0,47.39
1350,2,1100.0,2.0,71.5
1351,2,1300.0,2.0,120.0
1352,3,1758.0,3.0,65.0
1353,2,1145.0,2.0,55.0
1354,2,1180.0,2.0,50.0
1355,2,1260.0,2.0,58.0
1356,2,1190.0,2.0,55.0
1357,3,1691.0,3.0,119.0
1358,3,1305.0,3.0,95.45
1359,2,1140.0,2.0,50.66
1360,2,1250.0,2.0,65.0
1361,2,1225.0,2.0,48.0
1362,2,800.0,2.0,28.0
1363,2,1020.0,2.0,58.0
1364,2,1350.0,2.0,80.0
1365,2,925.0,2.0,40.0
1366,3,2000.0,3.0,100.0
1367,3,1510.0,2.0,75.0
1368,3,1614.0,3.0,110.0
1369,2,1200.0,2.0,95.0
1370,2,900.0,2.0,55.0
1371,2,1041.0,2.0,65.5
1372,3,1530.0,3.0,74.5
1373,3,1450.0,2.0,135.0
1374,2,1200.0,2.0,75.0
1375,3,1508.0,2.0,110.0
1376,2,1188.0,2.0,73.0
1377,2,1174.0,2.0,76.0
1378,3,1350.0,3.0,58.99
1379,3,1870.0,3.0,185.0
1380,2,1072.0,2.0,25.0
1381,2,726.0,2.0,31.0
1382,2,1345.0,2.0,106.0
1383,2,1200.0,2.0,45.0
1384,2,980.0,2.0,37.0
1385,2,1050.0,2.0,77.0
1386,2,993.0,2.0,39.71
1387,3,1300.0,2.0,52.0
1388,3,1743.0,3.0,85.0
1389,2,1200.0,2.0,67.0
1390,3,1480.0,3.0,90.0
1391,2,950.0,2.0,32.5
1392,2,972.0,2.0,44.0
1393,3,1840.0,3.0,98.0
1394,2,1128.0,2.0,64.0
1395,2,680.0,2.0,42.0
1396,2,2400.0,2.0,95.0
1397,2,1045.0,2.0,42.0
1398,2,955.0,2.0,53.55
1399,3,1360.0,2.0,54.39
1400,2,1150.0,2.0,63.0
1401,2,1115.0,2.0,56.87
1402,2,920.0,2.0,46.0
1403,2,1030.0,2.0,41.0
1404,3,1564.0,3.0,101.0
1405,2,1045.0,2.0,45.0
1406,2,1277.0,2.0,55.0
1407,3,2479.13,3.0,215.0
1408,3,1846.0,3.0,140.0
1409,2,1100.0,2.0,106.0
1410,3,1690.0,3.0,75.0
1411,2,1200.0,3.0,70.0
1412,2,1068.0,2.0,40.05
1413,2,1135.0,2.0,58.0
1414,3,1925.0,3.0,120.0
1415,3,1615.0,3.0,60.0
1416,2,1150.0,2.0,42.0
1417,3,1410.0,2.0,45.12
1418,3,2000.0,3.0,207.0
1419,3,1354.0,3.0,90.0
1420,3,1600.0,3.0,88.0
1421,2,1000.0,2.0,36.0
1422,3,1130.0,3.0,38.0
1423,2,1238.0,2.0,67.0
1424,3,1364.0,2.0,46.38
1425,2,900.0,2.0,45.0
1426,3,1745.0,3.0,104.0
1427,2,1200.0,2.0,53.33
1428,2,1020.0,2.0,42.83
1429,3,1650.0,3.0,118.0
1430,3,1550.0,2.0,70.0
1431,2,1440.0,2.0,60.0
1432,3,1329.0,2.0,45.95
1433,2,916.0,2.0,42.0
1434,3,1358.0,3.0,50.0
1435,2,1331.0,2.0,107.0
1436,2,1050.0,2.0,50.0
1437,3,2106.0,3.0,126.0
1438,3,1718.0,3.0,90.2
1439,3,1530.0,3.0,57.0
1440,2,1206.0,2.0,56.0
1441,2,1075.0,2.0,52.0
1442,3,1200.0,3.0,95.0
1443,3,1936.0,2.0,54.21
1444,3,1100.0,2.0,75.0
1445,2,1117.0,2.0,29.99
1446,3,1685.0,2.0,110.0
1447,2,740.0,2.0,37.0
1448,3,1800.0,3.0,115.0
1449,3,1700.0,3.0,130.0
1450,2,850.0,2.0,37.93
1451,3,1891.0,3.0,139.0
1452,2,1400.0,1.0,80.0
1453,2,1172.0,2.0,82.0
1454,3,1400.0,2.0,40.43
1455,2,896.0,2.0,43.75
1456,2,1180.0,2.0,65.0
1457,2,850.0,2.0,33.0
1458,3,1550.0,3.0,110.0
1459,3,1699.0,3.0,97.0
1460,2,1146.0,2.0,38.5
1461,2,1455.0,2.0,145.0
1462,2,800.0,1.0,50.0
1463,3,1521.0,3.0,94.99
1464,3,1600.0,2.0,55.0
1465,3,2900.0,4.0,240.0
1466,3,1765.0,3.0,105.0
1467,3,1980.0,3.0,88.0
1468,3,1900.0,3.0,135.0
1469,2,1265.0,2.0,70.0
1470,2,1034.0,2.0,40.0
1471,2,1012.0,2.0,59.0
1472,2,1070.0,2.0,54.0
1473,3,1270.0,2.0,70.0
1474,3,2045.0,4.0,154.0
1475,3,1490.0,2.0,98.0
1476,2,883.0,2.0,40.0
1477,2,1156.0,2.0,32.0
1478,3,2017.0,3.0,125.0
1479,3,1635.0,3.0,62.0
1480,2,1296.0,2.0,89.0
1481,2,1139.0,2.0,62.0
1482,2,1230.0,3.0,47.0
1483,2,1245.0,2.0,86.28
1484,3,1158.0,2.0,85.0
1485,3,1350.0,3.0,55.0
1486,3,1670.0,3.0,120.0
1487,3,1600.0,2.0,65.0
1488,2,1307.0,2.0,51.6
1489,3,1050.0,2.0,57.0
1490,3,1703.0,3.0,101.0
1491,3,1210.0,2.0,58.0
1492,2,1025.0,2.0,29.6
1493,2,1140.0,2.0,43.0
1494,3,1343.0,2.0,56.41
1495,3,1560.0,3.0,85.0
1496,2,925.0,2.0,51.0
1497,3,1420.0,2.0,75.0
1498,2,1415.0,2.0,110.0
1499,2,1210.0,2.0,60.0
1500,3,1852.0,3.0,160.0
1501,3,1250.0,3.0,50.0
1502,2,1100.0,2.0,65.0
1503,2,1150.0,2.0,40.25
1504,2,1100.0,2.0,53.35
1505,2,1350.0,1.0,100.0
1506,3,1546.0,3.0,99.0
1507,2,1424.0,2.0,90.0
1508,3,1398.0,3.0,68.0
1509,3,1476.0,3.0,105.0
1510,3,1322.0,2.0,58.82
1511,2,1100.0,2.0,55.0
1512,3,1285.0,2.0,68.0
1513,2,1150.0,2.0,80.0
1514,3,1430.0,2.0,56.0
1515,3,1350.0,2.0,62.0
1516,2,1185.0,2.0,65.0
1517,3,1760.0,3.0,67.0
1518,2,900.0,2.0,41.0
1519,2,1297.0,2.0,105.0
1520,3,1840.0,3.0,155.0
1521,2,950.0,2.0,50.79
1522,2,950.0,2.0,52.0
1523,2,1277.5,2.0,95.815
1524,3,1571.0,3.0,89.0
1525,2,1031.0,2.0,55.0
1526,2,1485.0,2.0,90.0
1527,2,1109.0,2.0,60.0
1528,3,2200.0,3.0,180.0
1529,2,1161.0,2.0,55.15
1530,2,1003.0,2.0,40.6
1531,2,1080.0,2.0,37.0
1532,2,1255.0,2.0,73.0
1533,2,1250.0,2.0,60.0
1534,3,1200.0,2.0,66.0
1535,2,824.0,2.0,60.0
1536,3,1875.0,3.0,167.0
1537,3,1320.0,2.0,38.12
1538,3,1330.0,2.0,47.0
1539,3,1220.0,3.0,56.0
1540,3,1111.0,3.0,50.0
1541,2,1197.0,2.0,47.88
1542,3,1340.0,2.0,100.0
1543,3,1837.0,3.0,145.0
1544,2,1238.0,2.0,55.0
1545,3,1405.0,2.0,59.01
1546,3,1620.0,2.0,110.0
1547,3,1673.0,3.0,115.0
1548,2,1090.0,2.0,58.0
1549,2,1112.0,2.0,40.0
1550,3,1385.0,2.0,66.65
1551,2,985.0,2.0,58.0
1552,2,1080.0,2.0,37.8
1553,2,1430.0,2.0,97.52
1554,2,1050.0,2.0,43.0
1555,3,1533.0,3.0,115.0
1556,3,1750.0,3.0,150.0
1557,3,1200.0,2.0,66.0
1558,2,1352.0,2.0,87.5
1559,3,1754.0,3.0,125.0
1560,3,1560.0,3.0,85.0
1561,3,1470.0,2.0,90.0
1562,2,1035.0,2.0,45.0
1563,2,1160.0,2.0,52.0
1564,2,1100.0,2.0,52.0
1565,2,1170.0,2.0,38.0
1566,3,1650.0,3.0,110.0
1567,3,1375.0,2.0,48.06
1568,2,1235.0,2.0,46.8
1569,3,1400.0,3.0,115.0
1570,3,1270.0,2.0,50.79
1571,2,1105.0,2.0,51.0
1572,3,1375.0,2.0,85.0
1573,2,1065.0,2.0,40.84
1574,2,1095.0,2.0,40.0
1575,3,1440.0,2.0,60.33
1576,2,870.0,2.0,39.5
1577,2,1195.0,2.0,84.0
1578,2,1200.0,2.0,49.5
1579,3,1530.0,3.0,61.2
1580,3,1708.0,2.0,90.5
1581,2,975.0,2.0,43.0
1582,2,750.0,2.0,25.0
1583,3,1920.0,3.0,130.0
1584,2,1183.0,2.0,58.56
1585,3,1550.0,2.0,65.0
1586,2,1110.0,2.0,53.0
1587,2,1105.0,2.0,38.67
1588,3,1800.0,3.0,68.0
1589,2,1000.0,2.0,29.9
1590,2,1190.0,2.0,68.0
1591,3,1929.0,4.0,103.0
1592,3,1525.0,3.0,100.0
1593,3,1775.0,3.0,110.0
1594,2,1125.0,2.0,63.0
1595,2,900.0,2.0,42.0
1596,2,1155.0,2.0,58.0
1597,2,1268.0,2.0,73.0
1598,3,1500.0,3.0,88.0
1599,3,1525.0,3.0,65.0
1600,2,1060.0,2.0,48.0
1601,3,1687.0,3.0,127.0
1602,3,1847.0,3.0,123.0
1603,3,1410.0,2.0,53.0
1604,2,1075.0,2.0,42.99
1605,3,1500.0,2.0,143.0
1606,2,1010.0,2.0,46.0
1607,3,1875.0,3.0,110.0
1608,2,983.0,2.0,50.6
1609,2,1101.0,2.0,65.0
1610,2,1140.0,2.0,76.0
1611,2,1215.0,2.0,110.0
1612,2,1007.0,2.0,42.0
1613,3,2039.0,3.0,168.0
1614,2,1198.0,2.0,84.0
1615,2,1370.0,2.0,75.0
1616,2,1316.0,2.0,55.5
